Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,device_type
2025-04-02 12:15:00,user1,Emergency_Service,-62 dBm,6 ms,0.8 Mbps,0.9 Mbps,70%,office_mobile
2025-04-02 12:15:00,user1,File_Download,-97 dBm,44 ms,670 Kbps,670 Kbps,60%,Home_mobile
2025-04-02 12:15:00,user1,IoT_Temperature,-103 dBm,100 ms,1 Kbps,2 Kbps,75%,Home_mobile
2025-04-02 12:18:00,user1,Streaming,-90 dBm,29 ms,4.0 Mbps,4.3 Mbps,70%,Home_mobile
2025-04-02 12:20:00,user1,Video_Call,-85 dBm,19 ms,150 Kbps,175 Kbps,90%,office_mobile
2025-04-02 12:22:00,user1,Web_Browsing,-85 dBm,28 ms,1.5 Mbps,1.5 Mbps,70%,Home_mobile
2025-04-02 12:22:00,user1,File_Download,-99 dBm,46 ms,620 Kbps,620 Kbps,60%,Home_mobile
2025-04-02 12:22:00,user1,VoIP_Call,-88 dBm,20 ms,130 Kbps,155 Kbps,90%,Home_mobile
2025-04-02 12:24:00,user1,Streaming,-75 dBm,30 ms,5.0 Mbps,5.7 Mbps,85%,TV
2025-04-02 12:24:00,user1,Video_Call,-66 dBm,26 ms,11.0 Mbps,12.3 Mbps,75%,office_mobile
2025-04-02 12:31:00,user1,Streaming,-80 dBm,29 ms,4.2 Mbps,4.6 Mbps,70%,Home_mobile
2025-04-02 12:31:00,user1,Emergency_Service,-60 dBm,5 ms,0.9 Mbps,1.0 Mbps,70%,office_mobile
2025-04-02 12:34:00,user1,Web_Browsing,-94 dBm,27 ms,0.6 Mbps,0.6 Mbps,70%,Home_mobile
2025-04-02 12:34:00,user1,File_Download,-96 dBm,45 ms,660 Kbps,660 Kbps,60%,Home_mobile
2025-04-02 12:37:00,user1,Online_Gaming,-72 dBm,20 ms,3.2 Mbps,3.5 Mbps,80%,TV
2025-04-02 12:37:00,user1,Streaming,-78 dBm,32 ms,4.4 Mbps,5.0 Mbps,85%,Home_mobile
2025-04-02 12:39:00,user1,Video_Call,-67 dBm,27 ms,11.1 Mbps,12.4 Mbps,75%,office_mobile
2025-04-02 12:39:00,user1,Streaming,-81 dBm,28 ms,4.1 Mbps,4.5 Mbps,70%,Home_mobile
2025-04-02 12:40:00,user1,Emergency_Service,-59 dBm,5 ms,0.9 Mbps,1.1 Mbps,70%,office_mobile
2025-04-02 12:42:00,user1,Web_Browsing,-95 dBm,26 ms,0.7 Mbps,0.7 Mbps,70%,Home_mobile
2025-04-02 12:43:00,user1,File_Download,-95 dBm,47 ms,610 Kbps,610 Kbps,60%,Home_mobile
2025-04-02 12:43:00,user1,VoIP_Call,-87 dBm,21 ms,125 Kbps,150 Kbps,90%,Home_mobile
2025-04-02 12:44:00,user1,Online_Gaming,-71 dBm,19 ms,3.3 Mbps,3.6 Mbps,80%,PC
2025-04-02 12:46:00,user1,Streaming,-79 dBm,33 ms,4.3 Mbps,4.8 Mbps,85%,TV
2025-04-02 12:47:00,user1,Video_Call,-68 dBm,28 ms,11.3 Mbps,12.6 Mbps,75%,office_mobile
2025-04-02 12:48:00,user1,Streaming,-82 dBm,30 ms,4.0 Mbps,4.4 Mbps,70%,TV
2025-04-02 12:50:00,user1,Emergency_Service,-58 dBm,5 ms,0.8 Mbps,1.0 Mbps,70%,office_mobile
2025-04-02 12:51:00,user1,Web_Browsing,-96 dBm,25 ms,0.6 Mbps,0.6 Mbps,70%,Home_mobile
2025-04-02 12:52:00,user1,File_Download,-94 dBm,48 ms,650 Kbps,650 Kbps,60%,Home_mobile
2025-04-02 12:58:00,user1,VoIP_Call,-86 dBm,22 ms,120 Kbps,145 Kbps,90%,Home_mobile
2025-04-02 13:02:00,user1,Streaming,-80 dBm,31 ms,4.4 Mbps,4.9 Mbps,85%,TV
2025-04-02 13:07:00,user1,Video_Call,-66 dBm,25 ms,11.5 Mbps,12.8 Mbps,75%,office_mobile
2025-04-02 13:12:00,user1,Streaming,-83 dBm,31 ms,4.0 Mbps,4.4 Mbps,70%,TV
2025-04-02 13:12:00,user1,Emergency_Service,-58 dBm,5 ms,0.8 Mbps,1.0 Mbps,70%,office_mobile
2025-04-02 13:13:00,user1,Web_Browsing,-97 dBm,24 ms,0.5 Mbps,0.5 Mbps,70%,Home_mobile
2025-04-02 13:14:00,user1,File_Download,-97 dBm,49 ms,640 Kbps,640 Kbps,60%,Home_mobile
2025-04-02 13:15:00,user1,VoIP_Call,-85 dBm,23 ms,115 Kbps,140 Kbps,90%,Home_mobile
2025-04-02 13:17:00,user1,Online_Gaming,-70 dBm,18 ms,3.4 Mbps,3.7 Mbps,80%,TV
2025-04-02 13:19:00,user1,Streaming,-81 dBm,32 ms,4.2 Mbps,4.7 Mbps,85%,Home_mobile
2025-04-02 13:19:00,user1,Video_Call,-65 dBm,24 ms,11.6 Mbps,12.9 Mbps,75%,office_mobile
2025-04-02 13:22:00,user1,Streaming,-84 dBm,30 ms,3.9 Mbps,4.3 Mbps,70%,Home_mobile
2025-04-02 13:27:00,user1,Emergency_Service,-57 dBm,5 ms,0.7 Mbps,0.9 Mbps,70%,office_mobile
2025-04-02 13:28:00,user1,Web_Browsing,-97 dBm,23 ms,0.5 Mbps,0.5 Mbps,70%,Home_mobile
2025-04-02 13:28:00,user1,File_Download,-98 dBm,50 ms,630 Kbps,630 Kbps,60%,Home_mobile
2025-04-02 13:29:00,user1,VoIP_Call,-84 dBm,24 ms,110 Kbps,135 Kbps,90%,Home_mobile
2025-04-02 13:30:00,user1,Online_Gaming,-69 dBm,19 ms,3.5 Mbps,3.8 Mbps,80%,TV
2025-04-02 13:34:00,user1,Streaming,-82 dBm,33 ms,4.1 Mbps,4.6 Mbps,85%,Home_mobile
2025-04-02 13:35:00,user1,Video_Call,-64 dBm,25 ms,11.7 Mbps,13.0 Mbps,75%,office_mobile
2025-04-02 13:37:00,user1,Streaming,-85 dBm,29 ms,3.8 Mbps,4.2 Mbps,70%,Home_mobile
2025-04-02 13:39:00,user1,Emergency_Service,-57 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%,office_mobile
2025-04-02 13:40:00,user1,Web_Browsing,-98 dBm,22 ms,0.5 Mbps,0.5 Mbps,70%,Home_mobile
2025-04-02 13:43:00,user1,File_Download,-98 dBm,51 ms,620 Kbps,620 Kbps,60%,Home_mobile
2025-04-02 13:45:00,user1,VoIP_Call,-83 dBm,25 ms,105 Kbps,130 Kbps,90%,Home_mobile
2025-04-02 13:45:00,user1,Online_Gaming,-68 dBm,20 ms,3.6 Mbps,3.9 Mbps,80%,TV
2025-04-02 13:45:00,user1,Streaming,-83 dBm,34 ms,4.0 Mbps,4.5 Mbps,85%,Home_mobile
2025-04-02 13:48:00,user1,Video_Call,-63 dBm,26 ms,11.8 Mbps,13.1 Mbps,75%,office_mobile
2025-04-02 13:49:00,user1,Streaming,-86 dBm,31 ms,3.7 Mbps,4.1 Mbps,70%,TV
2025-04-02 13:50:00,user1,Emergency_Service,-56 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%,office_mobile
2025-04-02 13:52:00,user1,Web_Browsing,-98 dBm,21 ms,0.5 Mbps,0.5 Mbps,70%,Home_mobile
2025-04-02 13:54:00,user1,File_Download,-99 dBm,52 ms,610 Kbps,610 Kbps,60%,Home_mobile
2025-04-02 13:54:00,user1,VoIP_Call,-82 dBm,26 ms,100 Kbps,125 Kbps,90%,Home_mobile
2025-04-02 13:55:00,user1,Online_Gaming,-67 dBm,21 ms,3.7 Mbps,4.0 Mbps,80%,TV
2025-04-02 13:57:00,user1,Streaming,-84 dBm,35 ms,3.9 Mbps,4.4 Mbps,85%,Home_mobile
2025-04-02 13:57:00,user1,Video_Call,-63 dBm,27 ms,11.9 Mbps,13.2 Mbps,75%,office_mobile
2025-04-02 13:58:00,user1,Streaming,-87 dBm,32 ms,3.6 Mbps,4.0 Mbps,70%,TV
2025-04-02 13:58:00,user1,Emergency_Service,-55 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%,office_mobile
2025-04-02 13:59:00,user1,Web_Browsing,-99 dBm,20 ms,0.4 Mbps,0.4 Mbps,70%,Home_mobile
2025-04-02 14:00:00,user1,File_Download,-100 dBm,53 ms,600 Kbps,600 Kbps,60%,Home_mobile
2025-04-02 14:00:00,user1,VoIP_Call,-81 dBm,27 ms,95 Kbps,120 Kbps,90%,Home_mobile
2025-04-02 14:00:00,user1,Online_Gaming,-66 dBm,22 ms,3.8 Mbps,4.1 Mbps,80%,PC
2025-04-02 14:01:00,user1,Streaming,-85 dBm,36 ms,3.8 Mbps,4.3 Mbps,85%,Home_mobile
2025-04-02 14:01:00,user1,Video_Call,-62 dBm,28 ms,12.0 Mbps,13.3 Mbps,75%,office_mobile
2025-04-02 14:01:00,user1,Streaming,-88 dBm,33 ms,3.5 Mbps,3.9 Mbps,70%,TV
2025-04-02 14:02:00,user1,Emergency_Service,-54 dBm,5 ms,0.6 Mbps,0.7 Mbps,70%,office_mobile
2025-04-02 14:05:00,user1,Web_Browsing,-100 dBm,19 ms,0.4 Mbps,0.4 Mbps,70%,Home_mobile
2025-04-02 14:06:00,user1,File_Download,-100 dBm,54 ms,590 Kbps,590 Kbps,60%,Home_mobile
2025-04-02 14:07:00,user1,VoIP_Call,-80 dBm,28 ms,90 Kbps,115 Kbps,90%,Home_mobile
2025-04-02 14:10:00,user1,Online_Gaming,-65 dBm,23 ms,3.9 Mbps,4.2 Mbps,80%,PC
2025-04-02 14:11:00,user1,Streaming,-86 dBm,37 ms,3.7 Mbps,4.2 Mbps,85%,TV
2025-04-02 14:13:00,user1,Video_Call,-61 dBm,29 ms,12.1 Mbps,13.4 Mbps,75%,office_mobile
2025-04-02 14:19:00,user1,Streaming,-89 dBm,34 ms,3.4 Mbps,3.8 Mbps,70%,TV
2025-04-02 14:21:00,user1,Emergency_Service,-54 dBm,5 ms,0.6 Mbps,0.7 Mbps,70%,office_mobile
2025-04-02 14:21:00,user1,Web_Browsing,-101 dBm,18 ms,0.4 Mbps,0.4 Mbps,70%,Home_mobile
2025-04-02 14:24:00,user1,File_Download,-101 dBm,55 ms,580 Kbps,580 Kbps,60%,Home_mobile
2025-04-02 14:25:00,user1,VoIP_Call,-79 dBm,29 ms,85 Kbps,110 Kbps,90%,Home_mobile
2025-04-02 14:26:00,user1,Online_Gaming,-64 dBm,24 ms,4.0 Mbps,4.3 Mbps,80%,TV
2025-04-02 14:26:00,user1,Streaming,-87 dBm,38 ms,3.6 Mbps,4.1 Mbps,85%,Home_mobile
2025-04-02 14:27:00,user1,Video_Call,-60 dBm,30 ms,12.2 Mbps,13.5 Mbps,75%,office_mobile
2025-04-02 14:28:00,user1,Streaming,-90 dBm,35 ms,3.3 Mbps,3.7 Mbps,70%,TV
2025-04-02 14:30:00,user1,Emergency_Service,-53 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 14:30:00,user1,Web_Browsing,-101 dBm,17 ms,0.4 Mbps,0.4 Mbps,70%,Home_mobile
2025-04-02 14:34:00,user1,File_Download,-102 dBm,56 ms,570 Kbps,570 Kbps,60%,Home_mobile
2025-04-02 14:39:00,user1,VoIP_Call,-78 dBm,30 ms,80 Kbps,105 Kbps,90%,Home_mobile
2025-04-02 14:42:00,user1,Online_Gaming,-63 dBm,25 ms,4.1 Mbps,4.4 Mbps,80%,TV
2025-04-02 14:43:00,user1,Streaming,-88 dBm,39 ms,3.5 Mbps,4.0 Mbps,85%,Home_mobile
2025-04-02 14:51:00,user1,Video_Call,-59 dBm,31 ms,12.3 Mbps,13.6 Mbps,75%,office_mobile
2025-04-02 14:51:00,user1,Streaming,-91 dBm,36 ms,3.2 Mbps,3.6 Mbps,70%,TV
2025-04-02 14:51:00,user1,Emergency_Service,-53 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 14:52:00,user1,Web_Browsing,-102 dBm,16 ms,0.4 Mbps,0.4 Mbps,70%,Home_mobile
2025-04-02 14:53:00,user1,File_Download,-102 dBm,57 ms,560 Kbps,560 Kbps,60%,Home_mobile
2025-04-02 14:54:00,user1,VoIP_Call,-77 dBm,31 ms,75 Kbps,100 Kbps,90%,Home_mobile
2025-04-02 14:56:00,user1,Online_Gaming,-62 dBm,26 ms,4.2 Mbps,4.5 Mbps,80%,TV
2025-04-02 14:56:00,user1,Streaming,-89 dBm,40 ms,3.4 Mbps,3.9 Mbps,85%,TV
2025-04-02 14:58:00,user1,Video_Call,-58 dBm,32 ms,12.4 Mbps,13.7 Mbps,75%,office_mobile
2025-04-02 15:02:00,user1,Streaming,-92 dBm,37 ms,3.1 Mbps,3.5 Mbps,70%,TV
2025-04-02 15:04:00,user1,Emergency_Service,-52 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:05:00,user1,Web_Browsing,-102 dBm,15 ms,0.3 Mbps,0.3 Mbps,70%,Home_mobile
2025-04-02 15:08:00,user1,File_Download,-103 dBm,58 ms,550 Kbps,550 Kbps,60%,Home_mobile
2025-04-02 15:08:00,user1,VoIP_Call,-76 dBm,32 ms,70 Kbps,95 Kbps,90%,Home_mobile
2025-04-02 15:08:00,user1,Online_Gaming,-61 dBm,27 ms,4.3 Mbps,4.6 Mbps,80%,PC
2025-04-02 15:11:00,user1,Streaming,-90 dBm,41 ms,3.3 Mbps,3.8 Mbps,85%,Home_mobile
2025-04-02 15:11:00,user1,Video_Call,-57 dBm,33 ms,12.5 Mbps,13.8 Mbps,75%,office_mobile
2025-04-02 15:16:00,user1,Streaming,-93 dBm,38 ms,3.0 Mbps,3.4 Mbps,70%,TV
2025-04-02 15:18:00,user1,Emergency_Service,-52 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:19:00,user1,Web_Browsing,-103 dBm,14 ms,0.3 Mbps,0.3 Mbps,70%,Home_mobile
2025-04-02 15:19:00,user1,File_Download,-104 dBm,59 ms,540 Kbps,540 Kbps,60%,Home_mobile
2025-04-02 15:19:00,user1,VoIP_Call,-75 dBm,33 ms,65 Kbps,90 Kbps,90%,Home_mobile
2025-04-02 15:23:00,user1,Online_Gaming,-60 dBm,28 ms,4.4 Mbps,4.7 Mbps,80%,TV
2025-04-02 15:28:00,user1,Streaming,-91 dBm,42 ms,3.2 Mbps,3.7 Mbps,85%,Home_mobile
2025-04-02 15:32:00,user1,Video_Call,-56 dBm,34 ms,12.6 Mbps,13.9 Mbps,75%,office_mobile
2025-04-02 15:32:00,user1,Streaming,-94 dBm,39 ms,2.9 Mbps,3.3 Mbps,70%,TV
2025-04-02 15:33:00,user1,Emergency_Service,-51 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:34:00,user1,Web_Browsing,-103 dBm,13 ms,0.3 Mbps,0.3 Mbps,70%,Home_mobile
2025-04-02 15:35:00,user1,File_Download,-105 dBm,60 ms,530 Kbps,530 Kbps,60%,Home_mobile
2025-04-02 15:36:00,user1,VoIP_Call,-74 dBm,34 ms,60 Kbps,85 Kbps,90%,Home_mobile
2025-04-02 15:37:00,user1,Online_Gaming,-59 dBm,29 ms,4.5 Mbps,4.8 Mbps,80%,PC
2025-04-02 15:37:00,user1,Streaming,-92 dBm,43 ms,3.1 Mbps,3.6 Mbps,85%,Home_mobile
2025-04-02 15:38:00,user1,Video_Call,-55 dBm,35 ms,12.7 Mbps,14.0 Mbps,75%,office_mobile
2025-04-02 15:39:00,user1,Streaming,-95 dBm,40 ms,2.8 Mbps,3.2 Mbps,70%,Home_mobile
2025-04-02 15:41:00,user1,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:42:00,user1,Web_Browsing,-104 dBm,12 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-02 15:42:00,user1,File_Download,-106 dBm,61 ms,520 Kbps,520 Kbps,60%,Home_mobile
2025-04-02 15:42:00,user1,VoIP_Call,-73 dBm,35 ms,55 Kbps,80 Kbps,90%,Home_mobile
2025-04-02 15:42:00,user1,Online_Gaming,-58 dBm,30 ms,4.6 Mbps,4.9 Mbps,80%,TV
2025-04-02 15:44:00,user1,Streaming,-93 dBm,44 ms,3.0 Mbps,3.5 Mbps,85%,TV
2025-04-02 15:44:00,user1,Video_Call,-54 dBm,36 ms,12.8 Mbps,14.1 Mbps,75%,office_mobile
2025-04-02 15:46:00,user1,Streaming,-96 dBm,41 ms,2.7 Mbps,3.1 Mbps,70%,TV
2025-04-02 15:49:00,user1,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:50:00,user1,Web_Browsing,-104 dBm,11 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-02 15:51:00,user1,File_Download,-107 dBm,62 ms,510 Kbps,510 Kbps,60%,Home_mobile
2025-04-02 15:52:00,user1,VoIP_Call,-72 dBm,36 ms,50 Kbps,75 Kbps,90%,Home_mobile
2025-04-02 15:52:00,user1,Online_Gaming,-57 dBm,31 ms,4.7 Mbps,5.0 Mbps,80%,TV
2025-04-02 15:53:00,user1,Streaming,-94 dBm,45 ms,2.9 Mbps,3.4 Mbps,85%,Home_mobile
2025-04-02 15:54:00,user1,Video_Call,-53 dBm,37 ms,12.9 Mbps,14.2 Mbps,75%,office_mobile
2025-04-02 15:54:00,user1,Streaming,-97 dBm,42 ms,2.6 Mbps,3.0 Mbps,70%,Home_mobile
2025-04-02 15:54:00,user1,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 15:56:00,user1,Web_Browsing,-105 dBm,10 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-02 15:59:00,user1,File_Download,-108 dBm,63 ms,500 Kbps,500 Kbps,60%,Home_mobile
2025-04-02 16:02:00,user1,VoIP_Call,-71 dBm,37 ms,45 Kbps,70 Kbps,90%,Home_mobile
2025-04-02 16:02:00,user1,Online_Gaming,-56 dBm,32 ms,4.8 Mbps,5.1 Mbps,80%,PC
2025-04-02 16:04:00,user1,Streaming,-95 dBm,46 ms,2.8 Mbps,3.3 Mbps,85%,TV
2025-04-02 16:05:00,user1,Video_Call,-52 dBm,38 ms,13.0 Mbps,14.3 Mbps,75%,office_mobile
2025-04-02 16:07:00,user1,Streaming,-98 dBm,43 ms,2.5 Mbps,2.9 Mbps,70%,TV
2025-04-02 16:16:00,user1,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-02 16:17:00,user1,Web_Browsing,-105 dBm,9 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 16:18:00,user1,File_Download,-109 dBm,64 ms,490 Kbps,490 Kbps,60%,Home_mobile
2025-04-02 16:21:00,user1,VoIP_Call,-70 dBm,38 ms,40 Kbps,65 Kbps,90%,Home_mobile
2025-04-02 16:29:00,user1,Online_Gaming,-55 dBm,33 ms,4.9 Mbps,5.2 Mbps,80%,TV
2025-04-02 16:31:00,user1,Streaming,-96 dBm,47 ms,2.7 Mbps,3.2 Mbps,85%,Home_mobile
2025-04-02 16:36:00,user1,Video_Call,-51 dBm,39 ms,13.1 Mbps,14.4 Mbps,75%,office_mobile
2025-04-02 16:40:00,user1,Streaming,-99 dBm,44 ms,2.4 Mbps,2.8 Mbps,70%,Home_mobile
2025-04-02 16:40:00,user1,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 16:41:00,user1,Web_Browsing,-105 dBm,8 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 16:43:00,user1,File_Download,-110 dBm,65 ms,480 Kbps,480 Kbps,60%,Home_mobile
2025-04-02 16:48:00,user1,VoIP_Call,-69 dBm,39 ms,35 Kbps,60 Kbps,90%,Home_mobile
2025-04-02 16:51:00,user1,Online_Gaming,-54 dBm,34 ms,5.0 Mbps,5.3 Mbps,80%,PC
2025-04-02 16:54:00,user1,Streaming,-97 dBm,48 ms,2.6 Mbps,3.1 Mbps,85%,TV
2025-04-02 16:58:00,user1,Video_Call,-50 dBm,40 ms,13.2 Mbps,14.5 Mbps,75%,office_mobile
2025-04-02 16:58:00,user1,Streaming,-100 dBm,45 ms,2.3 Mbps,2.7 Mbps,70%,TV
2025-04-02 16:58:00,user1,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 17:02:00,user1,Web_Browsing,-106 dBm,7 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 17:05:00,user1,File_Download,-111 dBm,66 ms,470 Kbps,470 Kbps,60%,Home_mobile
2025-04-02 17:09:00,user1,VoIP_Call,-68 dBm,40 ms,30 Kbps,55 Kbps,90%,Home_mobile
2025-04-02 17:09:00,user1,Online_Gaming,-53 dBm,35 ms,5.1 Mbps,5.4 Mbps,80%,TV
2025-04-02 17:11:00,user1,Streaming,-98 dBm,49 ms,2.5 Mbps,3.0 Mbps,85%,Home_mobile
2025-04-02 17:12:00,user1,Video_Call,-49 dBm,41 ms,13.3 Mbps,14.6 Mbps,75%,office_mobile
2025-04-02 17:12:00,user1,Streaming,-101 dBm,46 ms,2.2 Mbps,2.6 Mbps,70%,Home_mobile
2025-04-02 17:17:00,user1,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 17:17:00,user1,Web_Browsing,-106 dBm,6 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 17:18:00,user1,File_Download,-112 dBm,67 ms,460 Kbps,460 Kbps,60%,Home_mobile
2025-04-02 17:18:00,user1,VoIP_Call,-67 dBm,41 ms,25 Kbps,50 Kbps,90%,Home_mobile
2025-04-02 17:18:00,user1,Online_Gaming,-52 dBm,36 ms,5.2 Mbps,5.5 Mbps,80%,TV
2025-04-02 17:22:00,user1,Streaming,-99 dBm,50 ms,2.4 Mbps,2.9 Mbps,85%,Home_mobile
2025-04-02 17:23:00,user1,Video_Call,-48 dBm,42 ms,13.4 Mbps,14.7 Mbps,75%,office_mobile
2025-04-02 17:26:00,user1,Streaming,-102 dBm,47 ms,2.1 Mbps,2.5 Mbps,70%,Home_mobile
2025-04-02 17:26:00,user1,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 17:28:00,user1,Web_Browsing,-107 dBm,5 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 17:28:00,user1,File_Download,-113 dBm,68 ms,450 Kbps,450 Kbps,60%,Home_mobile
2025-04-02 17:30:00,user1,VoIP_Call,-66 dBm,42 ms,20 Kbps,45 Kbps,90%,Home_mobile
2025-04-02 17:30:00,user1,Online_Gaming,-51 dBm,37 ms,5.3 Mbps,5.6 Mbps,80%,TV
2025-04-02 17:31:00,user1,Streaming,-100 dBm,51 ms,2.3 Mbps,2.8 Mbps,85%,TV
2025-04-02 17:32:00,user1,Video_Call,-47 dBm,43 ms,13.5 Mbps,14.8 Mbps,75%,office_mobile
2025-04-02 17:32:00,user1,Streaming,-103 dBm,48 ms,2.0 Mbps,2.4 Mbps,70%,TV
2025-04-02 17:34:00,user1,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 17:36:00,user1,Web_Browsing,-107 dBm,4 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 17:38:00,user1,File_Download,-114 dBm,69 ms,440 Kbps,440 Kbps,60%,Home_mobile
2025-04-02 17:41:00,user1,VoIP_Call,-65 dBm,43 ms,15 Kbps,40 Kbps,90%,Home_mobile
2025-04-02 17:42:00,user1,Online_Gaming,-50 dBm,38 ms,5.4 Mbps,5.7 Mbps,80%,PC
2025-04-02 17:45:00,user1,Streaming,-101 dBm,52 ms,2.2 Mbps,2.7 Mbps,85%,Home_mobile
2025-04-02 17:48:00,user1,Video_Call,-46 dBm,44 ms,13.6 Mbps,14.9 Mbps,75%,office_mobile
2025-04-02 17:50:00,user1,Streaming,-104 dBm,49 ms,1.9 Mbps,2.3 Mbps,70%,TV
2025-04-02 17:53:00,user1,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 17:58:00,user1,Web_Browsing,-108 dBm,3 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 18:01:00,user1,File_Download,-115 dBm,70 ms,430 Kbps,430 Kbps,60%,Home_mobile
2025-04-02 18:01:00,user1,VoIP_Call,-64 dBm,44 ms,10 Kbps,35 Kbps,90%,Home_mobile
2025-04-02 18:02:00,user1,Online_Gaming,-49 dBm,39 ms,5.5 Mbps,5.8 Mbps,80%,TV
2025-04-02 18:04:00,user1,Streaming,-102 dBm,53 ms,2.1 Mbps,2.6 Mbps,85%,TV
2025-04-02 18:14:00,user1,Video_Call,-45 dBm,45 ms,13.7 Mbps,15.0 Mbps,75%,office_mobile
2025-04-02 18:14:00,user1,Streaming,-105 dBm,50 ms,1.8 Mbps,2.2 Mbps,70%,TV
2025-04-02 18:22:00,user1,Emergency_Service,-45 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 18:22:00,user1,Web_Browsing,-108 dBm,2 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 18:23:00,user1,File_Download,-116 dBm,71 ms,420 Kbps,420 Kbps,60%,Home_mobile
2025-04-02 18:24:00,user1,VoIP_Call,-63 dBm,45 ms,5 Kbps,30 Kbps,90%,Home_mobile
2025-04-02 18:26:00,user1,Online_Gaming,-48 dBm,40 ms,5.6 Mbps,5.9 Mbps,80%,TV
2025-04-02 18:27:00,user1,Streaming,-103 dBm,54 ms,2.0 Mbps,2.5 Mbps,85%,Home_mobile
2025-04-02 18:28:00,user1,Video_Call,-45 dBm,46 ms,13.8 Mbps,15.1 Mbps,75%,office_mobile
2025-04-02 18:30:00,user1,Streaming,-106 dBm,51 ms,1.7 Mbps,2.1 Mbps,70%,TV
2025-04-02 18:31:00,user1,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 18:32:00,user1,Web_Browsing,-109 dBm,1 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 18:32:00,user1,File_Download,-117 dBm,72 ms,410 Kbps,410 Kbps,60%,Home_mobile
2025-04-02 18:34:00,user1,VoIP_Call,-62 dBm,46 ms,0 Kbps,25 Kbps,90%,Home_mobile
2025-04-02 18:43:00,user1,Online_Gaming,-47 dBm,41 ms,5.7 Mbps,6.0 Mbps,80%,PC
2025-04-02 18:43:00,user1,Streaming,-104 dBm,55 ms,1.9 Mbps,2.4 Mbps,85%,Home_mobile
2025-04-02 18:45:00,user1,Video_Call,-44 dBm,47 ms,13.9 Mbps,15.2 Mbps,75%,office_mobile
2025-04-02 18:47:00,user1,Streaming,-107 dBm,52 ms,1.6 Mbps,2.0 Mbps,70%,TV
2025-04-02 18:51:00,user1,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-02 18:55:00,user1,Web_Browsing,-109 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-02 18:56:00,user1,File_Download,-118 dBm,73 ms,400 Kbps,400 Kbps,60%,Home_mobile
2025-04-02 18:57:00,user1,VoIP_Call,-61 dBm,47 ms,0 Kbps,20 Kbps,90%,Home_mobile
2025-04-02 18:58:00,user1,Online_Gaming,-46 dBm,42 ms,5.8 Mbps,6.1 Mbps,80%,PC
